branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,115,-0.35,39,2018-01-30,Ms. KAPTUR.,2018,debat third time astound billion defens,"But  here we are debating,  for the third  time, an astounding $659 billion for defense","But  here we are debating,  for the third  time, an astounding $659 billion for defense"
House,114,0.371,8,2016-03-03,Mr. SHIMKUS.,2016,dont realli worri,I don’t really worry  about them,I don’t really worry  about them
Senate,114,0.414,130,2016-09-21,Mr. MORAN.,2016,lifelong focu enabl other succeed benefit gener kansan kansa citi commun,His lifelong focus on  enabling others to succeed has benefitted generations of Kansans and all in  the Kansas City community,His lifelong focus on  enabling others to succeed has benefitted generations of Kansans and all in  the Kansas City community
,115,-0.461,88,2018-01-30,Mr. GALLEGO.,2018,fortun enough work alongsid bishop thoma issu social justic, I was  fortunate enough  to work alongside  Bishop Thomas on issues of social justice, I was  fortunate enough  to work alongside  Bishop Thomas on issues of social justice
Senate,113,-0.35100000000000003,86,2013-09-30,Mr. SCHUMER.,2013,bit heavi heart didnt happen small group peopl sure right hurt million pursu righteous self righteous bad thing," With that, with a bit of a heavy heart  because it didn’t have to happen, that  we have a small group of people who  are so sure that they are right that  they can hurt millions to pursue that  righteousness, that self-righteousness,  is a bad thing"," With that, with a bit of a heavy heart  because it didn’t have to happen, that  we have a small group of people who  are so sure that they are right that  they can hurt millions to pursue that  righteousness, that self-righteousness,  is a bad thing"
Senate,114,-0.53,228,2015-02-26,Ms. BALDWIN.,2015,hope continu make thing think continu govern custom," If we  hope to continue making things, we  think we should continue to have our  own government as a customer"," If we  hope to continue making things, we  think we should continue to have our  own government as a customer"
,113,-0.285,450,2013-12-12,Ms. BROWNLEY of California.,2013,honor done ventura counti includ extens work advocaci strong vital economi ventura santa barbara counti chamber commerc allianc recogn kathi lawmak award," To honor all that she has done for Ventura  County including her extensive work and advocacy  for a strong and vital economy,  the  Ventura and Santa Barbara Counties Chambers of Commerce Alliance has  recognized  Kathy with the Lawmaker of the Year Award"," To honor all that she has done for Ventura  County including her extensive work and advocacy  for a strong and vital economy,  the  Ventura and Santa Barbara Counties Chambers of Commerce Alliance has  recognized  Kathy with the Lawmaker of the Year Award"
,112,-0.484,191,2012-03-29,Mr. BRADY of Pennsylvania.,2012,washington rememb kind gentl gracious,"Washington is remembered for his kindness, gentleness, and  graciousness","Washington is remembered for his kindness, gentleness, and  graciousness"
Senate,113,-0.395,85,2013-02-14,Mr. LEVIN.,2013,exampl studi conduct polic execut research forum found sinc ban laps percent polic agenc report increas crimin use assault," For example, a 2010 study conducted by  the Police Executive Research Forum  found that since the ban lapsed, 37 percent of police agencies have reported  increases in criminals’ use of assault  VerDate Mar 15 2010  04:18 Feb 15, 2013 Jkt 029060 PO 00000 Frm 00037 Fmt 0624 Sfmt 0634 E:\CR\FM\G14FE6.049 S14FEPT1 E T A N E S h t i w D O R P 1 N V T P S 7 K S D n o s e m a j t         "," For example, a 2010 study conducted by  the Police Executive Research Forum  found that since the ban lapsed, 37 percent of police agencies have reported  increases in criminals’ use of assault  "
,112,0.657,213,2012-02-01,Mr. SCOTT of South Carolina.,2012,track toward balanc budget,on track toward a balanced budget,on track toward a balanced budget
House,115,0.605,34,2017-10-11,Mr. HARRIS.,2017,rise today support bill cosponsor deleg norton frederick douglass bicentenni commiss act," I rise today in support of a bill I have  cosponsored with Delegate NORTON, the  Frederick Douglass Bicentennial Commission Act"," I rise today in support of a bill I have  cosponsored with Delegate NORTON, the  Frederick Douglass Bicentennial Commission Act"
Senate,113,-0.245,20,2014-06-04,Ms. KLOBUCHAR.,2014,know lead higher pay job better health even longer live,"We know it leads to higher-paying jobs, better health, and even  longer lives","We know it leads to higher-paying jobs, better health, and even  longer lives"
House,113,-0.5429999999999999,36,2013-02-14,Mr. ELLISON.,2013,im go wrap minut,I’m going to wrap up in about 5  minutes or so,I’m going to wrap up in about 5  minutes or so
House,113,0.616,29,2013-07-17,Mrs. BLACKBURN.,2013,legisl us today would delay requir nearli american purchas minimum essenti health insur coverag pay tax penalti, This  legislation  before  us  today  would  delay  the  requirements  that  nearly all Americans purchase minimum essential health insurance coverage or pay a tax penalty until 2015, This  legislation  before  us  today  would  delay  the  requirements  that  nearly all Americans purchase minimum essential health insurance coverage or pay a tax penalty until 2015
Senate,112,0.35100000000000003,72,2012-02-07,Ms. AYOTTE.,2012,not put organ great work throughout countri posit,We should  not be putting these organizations that  do great work throughout this country  in that position,We should  not be putting these organizations that  do great work throughout this country  in that position
,112,-0.429,107,2011-08-02,Mr. ACKERMAN.,2011,take hostag much work stake would next target,"They take hostages,  and there is much work at stake that would be  their next targets","They take hostages,  and there is much work at stake that would be  their next targets"
House,113,-0.204,9,2014-07-31,Mr. GARCIA.,2014,pro bono attorney kind match kirkland elli help gain asylum,A pro bono attorney KIND matched  him with from Kirkland & Ellis helped him  gain asylum,A pro bono attorney KIND matched  him with from Kirkland & Ellis helped him  gain asylum
House,113,-0.408,31,2014-11-19,Mr. ENGEL.,2014,want begin thank edroyc bipartisan leadership legisl proud cosponsor," I want to begin by thanking Chairman EDROYCE for his bipartisan leadership on this legislation, which I am  proud to cosponsor"," I want to begin by thanking Chairman EDROYCE for his bipartisan leadership on this legislation, which I am  proud to cosponsor"
,114,0.505,131,2015-12-08,Mr. ISSA.,2015,colonel sander current assign legisl liaison st region support command fort jackson south carolina," Colonel Sanders  is currently assigned as  the Legislative Liaison for the 81st Regional  Support Command at Fort Jackson, South  Carolina"," Colonel Sanders  is currently assigned as  the Legislative Liaison for the 81st Regional  Support Command at Fort Jackson, South  Carolina"
House,113,-0.313,27,2013-07-09,Mr. GARAMENDI.,2013,madam chair move strike last word," Madam Chair, I  move to strike the last word"," Madam Chair, I  move to strike the last word"
House,113,0.366,16,2013-05-14,Mr. COLLINS of New York.,2013,amount tax billion increas billion increas base premium trend thereaft," The  amount of that tax will be $8 billion in  2014, increasing to $14.3 billion in 2018,  and will  increase based on premium  trends thereafter"," The  amount of that tax will be $8 billion in  2014, increasing to $14.3 billion in 2018,  and will  increase based on premium  trends thereafter"
Senate,113,-0.395,64,2014-03-12,Mr. LEVIN.,2014,nomine distinguish background, Each of the nominees has a distinguished background, Each of the nominees has a distinguished background
,113,-0.281,60,2013-04-26,Mr. BISHOP of Georgia.,2013,author two book stuck storm miss calm discov god purpos life lesson money manag,"He has authored  two books, Stuck in a Storm and Missing Your  Calm: Discovering God’s Purpose  for Your  Life and Lessons in Money Management","He has authored  two books, Stuck in a Storm and Missing Your  Calm: Discovering God’s Purpose  for Your  Life and Lessons in Money Management"
