branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
,106,-0.324,85,2000-07-11,Mr. GREEN of Texas.,2000,prescript drug benefit not want competit bill could not hold water altern plan,On the prescription drug benefit they did not want to have competition on their bill because it could not hold water to the alternative plan we had,On the prescription drug benefit they did not want to have competition on their bill because it could not hold water to the alternative plan we had
,98,0.217,544,22,Mr. PORTER.,1983,ray hope unfortun situat parent around countri courag face possibl children rob normal healthi childhood specter drug alcohol abus, A ray of hope in this unfortunate  situation is  that parents around the  country are courageously facing  the  possibility that their own children are  being robbed of a normal and healthy  childhood through the specter of drug  and  alcohol  abuse, A ray of hope in this unfortunate  situation is  that parents around the  country are courageously facing  the  possibility that their own children are  being robbed of a normal and healthy  childhood through the specter of drug  and  alcohol  abuse
House,115,0.563,12,2017-11-15,Mr. YODER.,2017,univers kansa announc particip trial new drug intend prevent delay alzheim,The University of Kansas announced that  it  will participate in the trial of a new  drug intended to prevent or delay Alzheimer’s,The University of Kansas announced that  it  will participate in the trial of a new  drug intended to prevent or delay Alzheimer’s
Senate,115,0.382,39,2017-08-03,Mr. HATCH.,2017,presid wish speak import maintain strong food drug administr,"President, I wish to  speak on the importance of maintaining a strong Food and Drug Administration","President, I wish to  speak on the importance of maintaining a strong Food and Drug Administration"
House,100,-0.4,1501,5,Ms. OAKAR.,1988,payn new york famili cord court weve almost percent inceas drug crime,Payne of New York's Family  cording  Court:  We've had almost a 50-percent incease in  drug crime,Payne of New York's Family  cording  Court:  We've had almost a 50-percent incease in  drug crime
House,101,-0.41,735,20,Mr. ALEXANDER.,1989,would extend import au thoriti transfer million asset forfeitur fund depart ment qf justic special forfeitur fund control drug czar,3550 would extend the  important au thority for transfer of up to $150 million a year  from  the asset forfeiture fund  in  the Depart ment Qf Justice to the special forfeiture fund  under control of  the drug czar,3550 would extend the  important au thority for transfer of up to $150 million a year  from  the asset forfeiture fund  in  the Depart ment Qf Justice to the special forfeiture fund  under control of  the drug czar
,106,0.271,54,2000-04-26,Mr. GORTON.,2000,part high cost due great success drug compani,Part of those high costs are due to the great success of our drug companies,Part of those high costs are due to the great success of our drug companies
,107,-0.472,139,2002-09-19,Mr. FATTAH.,2002,democrat support medicar prescript drug benefit cover senior medicar benefit would voluntari univers," Democrats support a Medicare prescription  drug benefit  that covers all seniors under  Medicare, a benefit  that would be voluntary  and universal"," Democrats support a Medicare prescription  drug benefit  that covers all seniors under  Medicare, a benefit  that would be voluntary  and universal"
House,110,-0.29600000000000004,93,2007-06-27,Mr. RUPPERSBERGER.,2007,take solid policework intellig train expert analyz inform help offic make drug arrest," It  takes  solid  policework,  intelligence, and trained  experts analyzing information to help  officers make the drug arrests"," It  takes  solid  policework,  intelligence, and trained  experts analyzing information to help  officers make the drug arrests"
House,110,0.435,121,2007-06-27,Mr. SOUDER.,2007,none fund made avail act includ fund made avail titl iv viii may use district columbia program distribut steril needl syring hypoderm inject illeg drug,None of the funds made available  in this Act (including funds made available  in title IV or VIII) may be used by the District of Columbia for any program of distributing  sterile needles or  syringes  for  the  hypodermic injection of any illegal drug,None of the funds made available  in this Act (including funds made available  in title IV or VIII) may be used by the District of Columbia for any program of distributing  sterile needles or  syringes  for  the  hypodermic injection of any illegal drug
,105,0.51,738,18,Mr. MANZULLO.,1997,get volv state local commun anti drug effort,"Get in volved in state, local, and community anti drug efforts","Get in volved in state, local, and community anti drug efforts"
,106,0.34,27,2000-03-14,Mr. PETERSON of Pennsylvania.,2000,drug not safe,Drugs are not safe,Drugs are not safe
Senate,107,0.342,279,2001-01-22,Mr. GRASSLEY.,2001,titl iidomest law enforc subtitl anat guard matter minimum number member nation guard duti perform drug interdict counter drug activ,TITLE II—DOMESTIC LAW ENFORCEMENT Subtitle A—National Guard Matters 201.Minimum number of members of the National Guard on duty to perform  drug  interdiction  or counter-drug activities,TITLE II—DOMESTIC LAW ENFORCEMENT Subtitle A—National Guard Matters 201.Minimum number of members of the National Guard on duty to perform  drug  interdiction  or counter-drug activities
House,107,0.513,4,2002-07-17,Mr. SULLIVAN.,2002,lower cost prescript drug futur guarante senior prescript drug coverag medicar improv medicar choic save strengthen medicar futur,They are: To lower the cost of prescription drugs now and in the future; guarantee all seniors  prescription  drug  coverage under Medicare;  improve Medicare with more choices and more savings; and strengthen Medicare for the future,They are: To lower the cost of prescription drugs now and in the future; guarantee all seniors  prescription  drug  coverage under Medicare;  improve Medicare with more choices and more savings; and strengthen Medicare for the future
,97,-0.18600000000000005,1211,23,Mr. MAZZOLI.,1981,would instanc elimin draco nian provis act perman bar countri person convict singl offens involv possess marijuana," It would, for instance, eliminate the Draco nian provision in the act that permanently  bars from this country any person convicted  of a single offense  involving possession of  marijuana"," It would, for instance, eliminate the Draco nian provision in the act that permanently  bars from this country any person convicted  of a single offense  involving possession of  marijuana"
,98,-0.153,1172,1,Mr. HUGHES.,1984,number three time number peopl went emerg room heroin cocain marihuana lsd," That number was  just about  three  times the number of people who went  to emergency rooms because of heroin,  cocaine, marihuana, and LSD"," That number was  just about  three  times the number of people who went  to emergency rooms because of heroin,  cocaine, marihuana, and LSD"
,102,0.541,870,7,Mr. FIELDS.,1991,unfortun drug abus violenc permeat day societi present famili tougher challeng everi,"Unfortunately,  the  drug abuse and violence  that permeate  to day's society present the family with tougher  challenges than every before","Unfortunately,  the  drug abuse and violence  that permeate  to day's society present the family with tougher  challenges than every before"
Senate,110,-0.245,44,2008-03-04,Ms. KLOBUCHAR.,2008,find found aqua dot contain chemic realli date rape drug,And what did they find?  They found that the Aqua Dots contained a chemical that was really the  date rape drug,And what did they find?  They found that the Aqua Dots contained a chemical that was really the  date rape drug
