branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
Senate,107,-0.173,19,2001-04-05,Mr. CARPER.,2001,remind colleagu consid stimulu polici tri put kind rebat place rate reduct child credit marriag penalti relief actual impact tax polici de minimi,"I remind my colleagues as we consider a stimulus policy, trying to put some kind of rebates in place now, rate reductions,  child  credits, or marriage penalty relief, the actual  impact we will have through tax policy is de minimis","I remind my colleagues as we consider a stimulus policy, trying to put some kind of rebates in place now, rate reductions,  child  credits, or marriage penalty relief, the actual  impact we will have through tax policy is de minimis"
House,104,-0.32,188,1,Mr. WISE.,1996,oppos govern go anoth recess gov ernment still shut tax payer pay million day serv ice not receiv," Speaker,  I  oppose  the Government  going on another recess while the Gov ernment  is still shut down and  tax payers pay $40 million a day for serv ices they are not receiving"," Speaker,  I  oppose  the Government  going on another recess while the Gov ernment  is still shut down and  tax payers pay $40 million a day for serv ices they are not receiving"
,107,-0.334,152,2001-04-05,Mr. ISRAEL.,2001,elimin inequ widen tax bracket allow joint filer two time incom individu still remain tax,We should eliminate  this  inequity by widening the 15% tax bracket to allow joint filers to have  two  times  the  income of  individuals and still remain taxed at 15%,We should eliminate  this  inequity by widening the 15% tax bracket to allow joint filers to have  two  times  the  income of  individuals and still remain taxed at 15%
House,114,-0.379,37,2015-03-24,Mr. YARMUTH.,2015,democrat budget cut tax work famili make colleg afford health care access retir secur," The Democratic budget will do just  that, cutting taxes for working families, making college more affordable,  health care more accessible, and retirement more secure"," The Democratic budget will do just  that, cutting taxes for working families, making college more affordable,  health care more accessible, and retirement more secure"
House,103,0.505,675,13,Mr. SMITH of Michigan.,1993,presid know economi alreadi gotten wors,"Speaker,  the President knows  that the economy has already gotten  worse","Speaker,  the President knows  that the economy has already gotten  worse"
House,96,-0.316,374,19,Mr. GORE.,1980,may not add larg tax reve nue ir type unnec sari cost caus electr rate soar,"While  this may not add up to a large tax reve nue for the IRS, it is the type of unneces sary cost which causes electric rates to  soar","While  this may not add up to a large tax reve nue for the IRS, it is the type of unneces sary cost which causes electric rates to  soar"
,96,0.378,1198,3,Mr. LAGOMARSINO.,1979,time peopl taiwan creat rela tive free govern economi envi develop nation,"During that time,  the people on Taiwan have created a  rela tively free government and an economy that  is the envy of developing nations","During that time,  the people on Taiwan have created a  rela tively free government and an economy that  is the envy of developing nations"
House,94,-0.023,381,2,Mr. CONTE.,1976,past month seen everi legisl attempt stimul economi," In all  these past  months, we have seen every legislative  attempt to stimulate the economy"," In all  these past  months, we have seen every legislative  attempt to stimulate the economy"
,93,-0.102,873,3,Mr. TEAGUE.,1974,bar even poll tax,the  bar even had a poll tax,the  bar even had a poll tax
,110,0.556,136,2007-06-11,Mr. RYAN of Wisconsin.,2007,knew challeng small busi owner face day day insight issu health care tax polici help,"He knew the challenges that  small business owners  face day  in and day  out, and his  insights on  issues  from health  care to tax policies were very helpful","He knew the challenges that  small business owners  face day  in and day  out, and his  insights on  issues  from health  care to tax policies were very helpful"
House,97,0.416,835,14,Mr. MILLER of Ohio.,1981,save bond tax free far state local tax concern,savings bonds are tax free as far  as State and local taxes are concerned,savings bonds are tax free as far  as State and local taxes are concerned
House,97,0.215,137,18,Mr. GRAMM.,1982,previou year everi time save money found lose ground price rise terest rate earn bank save loan lower inflat rate, Why? Because  for  the previous  15  years every  time  they saved money  they found themselves losing ground  because prices were rising and the in terest rates they earned at the bank or  the savings and loan were lower than  the inflation rates, Why? Because  for  the previous  15  years every  time  they saved money  they found themselves losing ground  because prices were rising and the in terest rates they earned at the bank or  the savings and loan were lower than  the inflation rates
House,103,-0.256,675,13,Ms. SCHENK.,1993,truth small busi owner tax person come tax, The  truth  is most  small business  owners are taxed through personal in come taxes, The  truth  is most  small business  owners are taxed through personal in come taxes
House,93,-0.098,1038,22,Mr. CASEY of Texas.,1974,en virtual halt growth ever limit mortgag money avail almost entir area," ens to virtually halt that growth, how ever, because  it  limits  the mortgage  money available  in almost  this entire  area"," ens to virtually halt that growth, how ever, because  it  limits  the mortgage  money available  in almost  this entire  area"
House,106,0.019,55,1999-02-24,Mr. STENHOLM.,1999,us suggest project surplus next year spend whether tax cut percent straight across board whether spend,"But for us to do, as some suggest, that now because we have these projected surpluses for the next 15 years, that we should spend them, whether it be for a tax cut, 10 percent straight across the board, or whether it be for any other spending","But for us to do, as some suggest, that now because we have these projected surpluses for the next 15 years, that we should spend them, whether it be for a tax cut, 10 percent straight across the board, or whether it be for any other spending"
